show_id,country
s8692,United States
s8693,United Kingdom
s8694,United States
s8695,United States
s8695,Canada
s8696,India
s8697,United States
s8697,India
s8698,United Kingdom
s8699,Egypt
s8700,Mexico
s8701,Poland
s8702,United States
s8703,United States
s8703,Brazil
s8703,India
s8703,Uganda
s8703,China
s8704,United Kingdom
s8704,France
s8704,United States
s8705,United States
s8706,Spain
s8707,United States
s8708,United States
s8709,United States
s8709,Argentina
s8710,Poland
s8711,United States
s8712,Hong Kong
s8713,United Kingdom
s8714,India
s8715,United States
s8716,United States
s8716,France
s8717,United States
s8718,Poland
s8719,Unknown
s8720,China
s8721,Turkey
s8722,Taiwan
s8723,United States
s8724,United Kingdom
s8725,United States
s8726,Indonesia
s8727,United States
s8728,United Kingdom
s8728,India
s8728,United States
s8729,Peru
s8729,United States
s8729,United Kingdom
s8730,Germany
s8730,United States
s8730,United Kingdom
s8730,Canada
s8731,United States
s8732,United States
s8733,United Kingdom
s8734,United Kingdom
s8735,United States
s8736,United States
s8737,Taiwan
s8738,United Kingdom
s8739,Canada
s8739,India
s8739,Thailand
s8739,United States
s8739,United Arab Emirates
s8740,United States
s8741,United Kingdom
s8742,United Kingdom
s8743,United States
s8744,United States
s8745,United Kingdom
s8746,United States
s8746,East Germany
s8746,West Germany
s8747,France
s8747,Netherlands
s8747,South Africa
s8747,Finland
s8748,United States
s8749,Australia
s8750,Turkey
s8751,United States
s8752,United States
s8753,United States
s8754,Canada
s8755,United States
s8756,United States
s8757,United States
s8758,United States
s8759,United Kingdom
s8760,Unknown
s8761,United States
s8762,Pakistan
s8763,India
s8764,United States
s8765,United States
s8766,Canada
s8766,United States
s8767,United States
s8768,United States
s8769,Mexico
s8770,India
s8771,India
s8772,India
s8773,India
s8774,India
s8775,Egypt
s8775,Austria
s8775,United States
s8776,India
s8777,France
s8777,Belgium
s8778,Thailand
s8779,Thailand
s8780,Thailand
s8781,United States
s8782,Japan
s8782,United States
s8783,United States
s8784,Unknown
s8785,Russia
s8785,Spain
s8786,Unknown
s8787,United Kingdom
s8788,United States
s8789,Croatia
s8789,Slovenia
s8789,Serbia
s8789,Montenegro
s8790,Philippines
s8791,United States
s8792,United States
s8793,Hong Kong
s8794,United States
s8795,Egypt
s8795,France
s8796,Japan
s8796,Canada
s8797,Turkey
s8798,United States
s8798,France
s8798,South Korea
s8798,Indonesia
s8799,India
s8800,India
s8801,Pakistan
s8802,United Arab Emirates
s8802,Jordan
s8803,United States
s8804,Unknown
s8805,United States
s8806,United States
s8807,India
